miRNA_id	Chromosome	Strand	Start	End	panTro6	gorGor6	ponAbe3	macFas5	calJac3	mm39	rn6	canFam5	bosTau9	galGal6
hsa-mir-6782	chr17	-	44207771	44207839	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6783	chr17	-	44934618	44934681	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6784	chr17	-	45114367	45114433	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6785	chr17	+	75498548	75498628	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6786	chr17	+	81693757	81693869	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6787	chr17	+	82236668	82236728	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6788	chr18	-	10759584	10759649	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6789	chr19	-	2235829	2235926	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6790	chr19	-	6392921	6392983	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6791	chr19	-	6736712	6736778	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
hsa-mir-6792	chr19	+	7617439	7617505	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6793	chr19	+	10828973	10829035	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6794	chr19	+	12852260	12852327	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6795	chr19	-	15179283	15179350	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6796	chr19	+	40369846	40369907	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6797	chr19	+	41869627	41869698	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6798	chr19	+	49009906	49009972	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6799	chr19	+	49791866	49791934	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6800	chr19	+	49832018	49832099	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6801	chr19	+	52222020	52222098	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6802	chr19	-	55239912	55239976	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6803	chr19	-	55245186	55245250	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6804	chr19	-	55230885	55230952	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6805	chr19	+	55388181	55388242	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6806	chr19	+	58334688	58334751	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6807	chr19	+	58550285	58550376	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6808	chr1	-	1339650	1339708	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6809	chr2	-	217900513	217900628	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6810	chr2	+	218341911	218341980	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6811	chr2	+	237510931	237510988	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6812	chr20	+	45425510	45425573	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6813	chr20	-	64076955	64077010	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6814	chr21	-	41746772	41746841	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6815	chr21	+	45478266	45478326	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6816	chr22	-	20114686	20114751	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6817	chr22	+	25455646	25455711	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6818	chr22	+	30007049	30007113	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6819	chr22	-	36286847	36286907	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6820	chr22	+	37967563	37967624	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6821	chr22	+	49962866	49962939	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6822	chr3	+	39138206	39138266	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6823	chr3	-	48549961	48550021	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6824	chr3	-	48633636	48633698	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6825	chr3	-	127575266	127575331	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6826	chr3	+	129272146	129272243	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6827	chr3	-	134367804	134367862	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6828	chr3	+	170423103	170423162	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6829	chr3	-	195882329	195882395	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6830	chr5	-	132217849	132217918	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6831	chr5	-	140563671	140563751	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6832	chr6	+	31633787	31633858	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6833	chr6	+	32179816	32179876	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6834	chr6	+	33290245	33290325	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6835	chr6	+	34240673	34240736	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6836	chr7	-	2257515	2257577	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6837	chr7	+	44051766	44051829	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6838	chr7	-	44073378	44073433	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6839	chr7	+	64679064	64679176	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6840	chr7	+	100356651	100356721	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6841	chr8	-	24953796	24953867	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6842	chr8	+	27433370	27433434	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6843	chr8	-	27610601	27610751	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6844	chr8	-	124508515	124508576	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6845	chr8	-	143837756	143837816	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6846	chr8	-	144057321	144057380	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6847	chr8	+	144079874	144079942	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6848	chr8	-	144317246	144317315	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6849	chr8	-	144400277	144400345	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6850	chr8	-	144791931	144791991	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6851	chr9	-	33467869	33467935	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6852	chr9	-	35710676	35710741	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6853	chr9	+	35732922	35732995	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6854	chr9	-	98229149	98229217	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6855	chr9	+	129869605	129869671	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6856	chr9	+	130626297	130626363	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6857	chrX	-	53405673	53405765	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6858	chrX	+	154450320	154450386	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6859-1	chr1	-	17369	17436	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6859-2	chr1	-	187891	187958	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6859-3	chr15	+	101973524	101973591	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6859-4	chr16	-	17052	17119	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6860	chr11	+	67045643	67045708	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6861	chr12	-	112163258	112163321	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6862-1	chr16	-	28390982	28391051	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6862-2	chr16	+	28724252	28724321	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6863	chr16	+	56904264	56904353	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6864	chr17	-	4969702	4969771	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6865	chr17	-	4970086	4970150	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6866	chr17	+	40161933	40162001	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6867	chr17	+	40193597	40193663	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6868	chr17	-	76098019	76098076	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6869	chr20	-	1392900	1392961	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6870	chr20	-	10649636	10649695	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6871	chr20	+	41169023	41169078	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6872	chr3	+	50273236	50273297	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6873	chr6	-	33287227	33287289	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6874	chr7	-	5711840	5711910	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6875	chr7	+	100868036	100868107	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6876	chr8	+	25345402	25345474	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6877	chr9	+	133051996	133052059	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6878	chr1	+	150492345	150492410	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6879	chr11	+	65018505	65018570	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6880	chr12	-	124337181	124337242	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6881	chr15	-	74411357	74411432	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6882	chr15	-	74840642	74840707	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6883	chr17	-	8144994	8145071	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6884	chr17	-	40026332	40026409	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6885	chr19	-	6389638	6389703	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6886	chr19	+	11113474	11113534	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6887	chr19	+	35122700	35122764	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6888	chr2	+	159186835	159186901	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6889	chr22	-	41252992	41253050	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6890	chr3	-	49099854	49099914	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6891	chr6	-	31355224	31355316	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6892	chr7	+	143382686	143382800	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6893	chr8	-	144435551	144435619	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6894	chrX	-	53198889	53198945	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-6895	chrX	-	53195411	53195488	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7-1	chr9	-	83969748	83969857	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-7-2	chr15	+	88611825	88611934	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
hsa-mir-7-3	chr19	+	4770670	4770779	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-708	chr11	-	79402022	79402109	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-7106	chr12	-	113159113	113159177	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7107	chr12	-	121444273	121444352	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7108	chr19	-	2434914	2435000	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7109	chr22	-	31621467	31621531	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-711	chr3	-	48578902	48578977	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7110	chr3	+	123161794	123161879	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7111	chr6	+	35470508	35470579	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7112	chr8	-	144262673	144262737	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7113	chr11	+	68032864	68032922	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7114	chr9	-	137450026	137450086	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7150	chr9	-	123485529	123485622	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
hsa-mir-7151	chr10	-	67403351	67403410	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7152	chr10	+	71790747	71790800	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7153	chr18	-	11654885	11654941	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7154	chr11	-	45691704	45691776	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7155	chr11	-	64341849	64341904	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7156	chr1	+	77060143	77060202	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7157	chr2	-	140586626	140586685	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7158	chr2	+	5974662	5974732	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7159	chr6	+	33899135	33899200	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7160	chr8	+	2076589	2076640	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7161	chr6	+	158609707	158609790	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7162	chr10	-	30368597	30368665	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-718	chrX	-	154019920	154019989	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-744	chr17	+	12081899	12081996	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-7515	chr2	+	6650373	6650439	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-758	chr14	+	101026020	101026107	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-759	chr13	+	52810050	52810140	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
hsa-mir-760	chr1	+	93846832	93846911	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE
hsa-mir-761	chr1	-	51836344	51836402	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-762	chr16	+	30893903	30893985	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
hsa-mir-764	chrX	+	114639435	114639519	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
hsa-mir-765	chr1	-	156936131	156936244	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-766	chrX	-	119646738	119646848	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-767	chrX	-	152393421	152393529	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
hsa-mir-769	chr19	+	46018932	46019049	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
hsa-mir-770	chr14	+	100852390	100852487	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7702	chr9	-	111271156	111271214	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7703	chr14	-	24143489	24143565	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7704	chr2	+	176188843	176188901	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7705	chr8	-	100702968	100703024	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7706	chr15	+	85380596	85380662	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7843	chr14	+	72516820	72516898	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7844	chr12	-	94571231	94571352	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7845	chr2	+	207166400	207166498	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7846	chr1	+	12166943	12167038	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7847	chr11	+	1880045	1880147	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7848	chr8	-	133046481	133046581	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7849	chr4	+	146408583	146408688	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7850	chr19	+	2630715	2630793	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7851	chr12	-	42323700	42323859	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7852	chr1	+	107897223	107897304	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7853	chr6	-	6169304	6169435	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7854	chr16	+	81533902	81533966	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7855	chr14	-	64785626	64785686	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7856	chr1	-	86357632	86357687	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7973-1	chr15	+	51314034	51314109	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7973-2	chr15	-	51314032	51314107	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7974	chr19	-	11495544	11495622	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7975	chr19	-	55123225	55123292	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7976	chr3	-	127587111	127587176	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7977	chr3	+	176515103	176515151	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-7978	chr4	-	21464700	21464758	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-802	chr21	+	35720715	35720808	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
hsa-mir-8052	chr11	+	130666735	130666803	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-8053	chr4	+	47652669	47652743	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
