"","seqnames","start","end","width","strand","type","log_kd","p3.score","note","ORF","symbol.x","V3","logFC","logCPM","LR","PValue","FDR","medianLength","gene_name","repression","8mer","7mer","6mer","non-canonical","ORF.canonical","ORF.non-canonical","symbol.y","gene_id"
"11728","ENST00000373714",722,729,8,"*","6mer",-2732,2,"-",TRUE,"ZCCHC17","ENSG00000121766.16",0.228892951879668,4.80494308989485,1.34132986568447,0.246799579841457,1,1491.685,"ZCCHC17",-1.39217916639525,1,1,0,0,1,0,"ZCCHC17","ENSG00000121766"
"26243","ENST00000616393",536,543,8,"*","6mer",-2732,2,"-",TRUE,"ZCCHC17","ENSG00000121766.16",-0.581096757600578,2.01139845270626,3.64992773044149,0.0560716444488126,1,1281.639,"ZCCHC17",-1.39217916639525,1,1,0,0,1,0,"ZCCHC17","ENSG00000121766"
"26377","ENST00000618216",576,583,8,"*","6mer",-2732,2,"-",FALSE,"ZCCHC17","ENSG00000121766.16",0.0549968666709493,4.2484868622478,0.0883961228459391,0.766226141697204,1,1239.258,"ZCCHC17",-1.45508505334402,1,1,1,0,0,0,"ZCCHC17","ENSG00000121766"
"820","ENST00000240333",1313,1320,8,"*","6mer",-2731,6,"-",FALSE,"SLC35B1","ENSG00000121073.15",-0.0271389375303943,5.50443658311931,0.067612006958516,0.79484596334763,1,1362.815,"SLC35B1",-0.297938141752997,0,0,1,0,0,0,"SLC35B1","ENSG00000121073"
"2987","ENST00000271332",5596,5603,8,"*","6mer",-2731,4,"-",TRUE,"CELSR2","ENSG00000143126.8",-0.151171809006696,4.10799812933544,0.74304506548644,0.388687177737249,1,10361.589,"CELSR2",-0.603056759389721,0,0,0,0,4,0,"CELSR2","ENSG00000143126"
"4029","ENST00000295688",1423,1430,8,"*","6mer",-2731,0,"-",TRUE,"CCT3","ENSG00000163468.15",0.00993840641778309,7.99859152829361,0.0282156712138786,0.866602781416768,1,1763.476,"CCT3",-0.207890724917302,0,0,0,0,2,0,"CCT3","ENSG00000163468"
"5095","ENST00000309244",124,131,8,"*","6mer",-2731,0,"-",TRUE,"ETFB","ENSG00000105379.10",0.240111419911663,7.74858782094574,3.40656410522316,0.064937524067811,1,575.07,"ETFB",-0.0492421274523915,0,0,0,0,1,0,"ETFB","ENSG00000105379"
"6799","ENST00000331782",883,890,8,"*","6mer",-2731,0,"-",TRUE,"JAG2","ENSG00000184916.9",0.290338447159631,1.8019581596826,0.577318145589608,0.447365446351234,1,4803.67,"JAG2",-0.586033546559143,0,1,0,0,2,0,"JAG2","ENSG00000184916"
"7338","ENST00000337975",1537,1544,8,"*","6mer",-2731,0,"-",TRUE,"KLHL25","ENSG00000183655.13",0.342659339817354,2.58270136392803,2.89831436511707,0.0886722342257376,1,3331.796,"KLHL25",-0.0492421274523915,0,0,0,0,1,0,"KLHL25","ENSG00000183655"
"8078","ENST00000345496",494,501,8,"*","6mer",-2731,0,"-",TRUE,"UBE2G2","ENSG00000184787.19",-0.0782052205723062,4.12772194956493,0.383736084063853,0.535610498592899,1,3191.17,"UBE2G2",-0.617750707089448,0,0,3,0,2,0,"UBE2G2","ENSG00000184787"
"8079","ENST00000345496",2677,2684,8,"*","6mer",-2731,0,"-",FALSE,"UBE2G2","ENSG00000184787.19",-0.0782052205723062,4.12772194956493,0.383736084063853,0.535610498592899,1,3191.17,"UBE2G2",-0.617750707089448,0,0,3,0,2,0,"UBE2G2","ENSG00000184787"
"8494","ENST00000354232",397,404,8,"*","6mer",-2731,0,"-",TRUE,"ETFB","ENSG00000105379.10",0.220803946270743,7.09101750532701,4.82984782608539,0.0279710993640743,0.821240803047147,3285.8935,"ETFB",-0.0492421274523915,0,0,0,0,1,0,"ETFB","ENSG00000105379"
"9127","ENST00000357736",4233,4240,8,"*","6mer",-2731,0,"-",FALSE,"MAFG","ENSG00000197063.11",-0.0280509214339444,3.14978936649102,0.0152047473825432,0.901863576888698,1,4613.063,"MAFG",-0.940927768346653,0,1,1,0,1,0,"MAFG","ENSG00000197063"
"10396","ENST00000368259",1309,1316,8,"*","6mer",-2731,0,"-",TRUE,"CCT3","ENSG00000163468.15",-0.763024264059956,2.13440389146052,2.63251422533904,0.104695807296891,1,1590.424,"CCT3",-0.207890724917302,0,0,0,0,2,0,"CCT3","ENSG00000163468"
"10617","ENST00000369146",2265,2272,8,"*","6mer",-2731,0,"-",FALSE,"SV2A","ENSG00000159164.10",0.0658243845596665,6.3668215245241,0.170584922853278,0.679592490623899,1,4292.173,"SV2A",-0.380749084543719,0,0,2,0,0,0,"SV2A","ENSG00000159164"
"13993","ENST00000393409",2764,2771,8,"*","6mer",-2731,0,"-",TRUE,"PLXNA1","ENSG00000114554.12",0.0530225651375448,6.14873186544871,0.3906930876963,0.531935310304618,1,8705.076,"PLXNA1",-0.120712688392291,0,0,0,0,2,0,"PLXNA1","ENSG00000114554"
"15388","ENST00000401811",145,152,8,"*","6mer",-2731,0,"-",TRUE,"TOMM5","ENSG00000175768.13",0.227896006581444,2.54636231060077,0.648265259967761,0.420733577948522,1,479.9625,"TOMM5",-0.0492421274523915,0,0,0,0,1,0,"TOMM5","ENSG00000175768"
"17254","ENST00000426126",1522,1529,8,"*","6mer",-2731,4,"-",TRUE,"ZDHHC17","ENSG00000186908.15",-0.0806212135961573,4.40253109877101,0.447483649682357,0.503532357594716,1,3637.2025,"ZDHHC17",-0.95500662440624,0,1,1,0,1,0,"ZDHHC17","ENSG00000186908"
"226","ENST00000209875",1905,1912,8,"*","6mer",-2730,5,"-",FALSE,"CBX5","ENSG00000094916.16",-0.0156772133469335,6.20112426251139,0.0257708128391831,0.872461305131085,1,10893.365,"CBX5",-0.285359866158806,0,0,1,0,0,0,"CBX5","ENSG00000094916"
"784","ENST00000238831",5806,5813,8,"*","6mer",-2730,0,"-",FALSE,"YIPF4","ENSG00000119820.11",0.121739414560913,4.76444628428291,1.36172755458487,0.243238305585311,1,9824.4125,"YIPF4",-1.35220333825768,1,0,4,0,1,0,"YIPF4","ENSG00000119820"
"1904","ENST00000261875",1953,1960,8,"*","6mer",-2730,5,"-",FALSE,"HACD3","ENSG00000074696.13",0.0171882307531296,8.70880381310581,0.0782743658427361,0.779649700926714,1,2783.1765,"HACD3",-0.285359866158806,0,0,1,0,0,0,"HACD3","ENSG00000074696"
"4224","ENST00000297540",2539,2546,8,"*","6mer",-2730,4,"-",FALSE,"PHAX","ENSG00000164902.14",0.0825578675393719,5.12873004881289,0.555592969050672,0.456041372335828,1,3112.265,"PHAX",-0.273379994836801,0,0,1,0,0,0,"PHAX","ENSG00000164902"
"11529","ENST00000373144",583,590,8,"*","7mer-m8",-2729,0,"-",TRUE,"ST6GALNAC6","ENSG00000160408.16",0.0808731529665514,4.01802475027505,0.217997323976794,0.640570112027059,1,2153.1425,"ST6GALNAC6",-0.0491406850111501,0,0,0,0,1,0,"ST6GALNAC6","ENSG00000160408"
"4592","ENST00000302516",5842,5849,8,"*","6mer",-2728,0,"-",FALSE,"SF3B3","ENSG00000189091.13",0.0837185449108513,4.40492661905397,0.532110463774626,0.465720925718689,1,9863.1385,"SF3B3",-0.650519819377649,0,0,2,0,2,0,"SF3B3","ENSG00000189091"
"6177","ENST00000324194",864,871,8,"*","6mer",-2728,0,"-",TRUE,"SLC25A36","ENSG00000114120.14",-0.122499210646708,2.79232929509558,0.117075726671551,0.732227999411421,1,4283.6305,"SLC25A36",-1.36633351151535,1,1,1,0,1,0,"SLC25A36","ENSG00000114120"
"18499","ENST00000446041",861,868,8,"*","6mer",-2728,0,"-",TRUE,"SLC25A36","ENSG00000114120.14",0.0272842481943117,4.82140512458755,0.0214939010581094,0.883441451233454,1,3478.0075,"SLC25A36",-0.816365805595255,0,1,1,0,1,0,"SLC25A36","ENSG00000114120"
"18789","ENST00000449309",2006,2013,8,"*","6mer",-2728,5,"-",FALSE,"FAM200A","ENSG00000221909.3",-0.0916908823026342,3.30908851286937,0.190361466633532,0.66261594214499,1,1827.1645,"FAM200A",-0.284883416221,0,0,1,0,0,0,"FAM200A","ENSG00000221909"
"19051","ENST00000453248",786,793,8,"*","6mer",-2728,0,"-",TRUE,"SLC25A36","ENSG00000114120.14",-0.17009975989509,3.19655428541553,0.44223982121912,0.506043365543304,1,710.8815,"SLC25A36",-0.0490900339639259,0,0,0,0,1,0,"SLC25A36","ENSG00000114120"
"20510","ENST00000502594",901,908,8,"*","6mer",-2728,0,"-",FALSE,"SLC25A36","ENSG00000114120.14",0.268629492931108,3.2617796880543,0.694583953801319,0.404609570729925,1,838.9135,"SLC25A36",-0.228562579034783,0,0,1,0,0,0,"SLC25A36","ENSG00000114120"
"24583","ENST00000583313",1675,1682,8,"*","6mer",-2728,4,"-",FALSE,"RBM8A","ENSG00000265241.8",-0.104074022630412,5.79508720458848,1.37763449217582,0.240504490629357,1,4484.402,"RBM8A",-0.506816260240018,0,0,2,0,0,0,"RBM8A","ENSG00000265241"
"111","ENST00000164024",8797,8804,8,"*","6mer",-2727,2,"-",TRUE,"CELSR3","ENSG00000008300.17",-0.046487660436613,1.7015882521303,0.0294450808983631,0.863755395911804,1,11208.412,"CELSR3",-0.375615417881131,0,0,0,0,4,0,"CELSR3","ENSG00000008300"
"137","ENST00000175506",1168,1175,8,"*","6mer",-2727,4,"-",TRUE,"ASNS","ENSG00000070669.17",-0.25260055489755,3.73009836964794,0.470649696097388,0.492688429729794,1,2055.1685,"ASNS",-0.426427707914686,0,0,0,0,2,0,"ASNS","ENSG00000070669"
"488","ENST00000223073",3835,3842,8,"*","6mer",-2727,0,"-",FALSE,"RBM28","ENSG00000106344.8",0.0163901680567907,2.92802307371136,0.00724270609473177,0.932178638943225,1,15561.0605,"RBM28",-1.50885202462881,0,2,6,0,0,0,"RBM28","ENSG00000106344"
"685","ENST00000233615",112,119,8,"*","6mer",-2727,0,"-",TRUE,"WBP1","ENSG00000239779.7",0.0704304679465477,6.15647988606749,0.587994279502968,0.443195768132191,1,873.8335,"WBP1",-0.0490394296463869,0,0,0,0,1,0,"WBP1","ENSG00000239779"
"1586","ENST00000258886",5738,5745,8,"*","6mer",-2727,2,"-",FALSE,"IREB2","ENSG00000136381.13",-0.00805369744472501,4.23198362552583,0.00379351385254267,0.950888139772008,1,5212.072,"IREB2",-0.22835883698597,0,0,1,0,0,0,"IREB2","ENSG00000136381"
"2219","ENST00000263275",3502,3509,8,"*","6mer",-2727,0,"-",FALSE,"OPA3","ENSG00000125741.6",0.154835165644676,3.43689389190284,0.872495469437678,0.350265382415994,1,7851.8675,"OPA3",-1.14358262666363,0,0,6,0,0,0,"OPA3","ENSG00000125741"
"2344","ENST00000264020",1376,1383,8,"*","6mer",-2727,0,"-",FALSE,"IFT46","ENSG00000118096.10",-0.073617668914498,1.78385255172385,0.0414700974271529,0.838633205724839,1,1602.281,"IFT46",-0.22835883698597,0,0,1,0,0,0,"IFT46","ENSG00000118096"
"2345","ENST00000264021",1223,1230,8,"*","6mer",-2727,0,"-",FALSE,"IFT46","ENSG00000118096.10",-0.201078509586157,3.38904928444758,0.269134727159438,0.603912795983626,1,1317.73,"IFT46",-0.22835883698597,0,0,1,0,0,0,"IFT46","ENSG00000118096"
"2672","ENST00000266037",2433,2440,8,"*","6mer",-2727,4,"-",TRUE,"DOCK3","ENSG00000088538.13",0.035961038530162,3.52537071734948,0.0411935654146314,0.839164749072061,1,8964.083,"DOCK3",-0.118243130831074,0,0,0,0,2,0,"DOCK3","ENSG00000088538"
"2835","ENST00000268603",1489,1496,8,"*","6mer",-2727,3,"-",TRUE,"CDH11","ENSG00000140937.14",0.0696708487722538,3.5815224086992,0.144934950387506,0.703423470823082,1,5744.4455,"CDH11",-1.16126743628979,0,1,1,0,2,0,"CDH11","ENSG00000140937"
"4773","ENST00000305428",424,431,8,"*","6mer",-2727,0,"-",TRUE,"MINAR1","ENSG00000169330.9",0.333252107031847,1.52733719351019,0.982076278269447,0.321686743543069,1,6149.46,"MINAR1",-0.730143440128779,0,2,0,0,2,0,"MINAR1","ENSG00000169330"
"9844","ENST00000361600",4828,4835,8,"*","6mer",-2727,0,"-",FALSE,"GPRASP1","ENSG00000198932.13",-0.517340413914574,3.26042373180028,0.208727913120711,0.64776628477754,1,5701.3555,"GPRASP1",-0.22835883698597,0,0,1,0,0,0,"GPRASP1","ENSG00000198932"
"11552","ENST00000373191",3468,3475,8,"*","6mer",-2727,0,"-",FALSE,"AGO3","ENSG00000126070.20",0.101346169838054,2.59474725957045,0.141167060386366,0.707123541940441,1,16417.81,"AGO3",-1.97041757588071,0,5,5,0,0,0,"AGO3","ENSG00000126070"
"13420","ENST00000383314",3854,3861,8,"*","6mer",-2727,0,"-",FALSE,"RNMT","ENSG00000101654.18",0.560705640909194,2.78158552821979,3.93802634099753,0.047206130685014,0.99634356821148,5538.607,"RNMT",-0.800513534159908,0,0,3,0,1,0,"RNMT","ENSG00000101654"
"13799","ENST00000392455",6973,6980,8,"*","6mer",-2727,0,"-",FALSE,"CCDC50","ENSG00000152492.15",0.0286059391220709,4.0696033892774,0.0511043991128055,0.821152560498416,1,6884.449,"CCDC50",-0.430427559694236,0,0,2,0,0,0,"CCDC50","ENSG00000152492"
"14083","ENST00000393972",214,221,8,"*","6mer",-2727,0,"-",TRUE,"WBP1","ENSG00000239779.7",-0.0812071780973275,2.10158768325646,0.048441449811067,0.82579780429097,1,1028.954,"WBP1",-0.0490394296463869,0,0,0,0,1,0,"WBP1","ENSG00000239779"
"14167","ENST00000394308",1168,1175,8,"*","6mer",-2727,4,"-",TRUE,"ASNS","ENSG00000070669.17",0.0441957823246842,6.32706300732899,0.169754840457443,0.680329780657561,1,2093.9115,"ASNS",-0.426427707914686,0,0,0,0,2,0,"ASNS","ENSG00000070669"
"14169","ENST00000394309",1168,1175,8,"*","6mer",-2727,4,"-",TRUE,"ASNS","ENSG00000070669.17",-2.30771441681217,1.61965113266467,1.1075242761932,0.292620749755892,1,2004.2565,"ASNS",-0.426427707914686,0,0,0,0,2,0,"ASNS","ENSG00000070669"
"15392","ENST00000401827",2410,2417,8,"*","6mer",-2727,5,"-",FALSE,"PDE7A","ENSG00000205268.11",0.273062871527781,2.33272412753238,0.953683262362807,0.328783523294852,1,5959.266,"PDE7A",-1.34812486842265,0,2,3,0,0,0,"PDE7A","ENSG00000205268"
"16510","ENST00000415986",4828,4835,8,"*","6mer",-2727,0,"-",FALSE,"GPRASP1","ENSG00000198932.13",-1.02964698829019,1.81210543689464,0.203518261737603,0.651895869050576,1,5598.812,"GPRASP1",-0.22835883698597,0,0,1,0,0,0,"GPRASP1","ENSG00000198932"
"16956","ENST00000422745",1105,1112,8,"*","6mer",-2727,4,"-",TRUE,"ASNS","ENSG00000070669.17",1.64091425524129,3.98548099055119,0.570898492711102,0.449902100079135,1,1563.1885,"ASNS",-0.426427707914686,0,0,0,0,2,0,"ASNS","ENSG00000070669"
"18394","ENST00000444152",4828,4835,8,"*","6mer",-2727,0,"-",FALSE,"GPRASP1","ENSG00000198932.13",0.223526383119983,3.33314697595663,0.149790534012487,0.698735611890787,1,5527.3175,"GPRASP1",-0.22835883698597,0,0,1,0,0,0,"GPRASP1","ENSG00000198932"
"18405","ENST00000444334",1105,1112,8,"*","6mer",-2727,4,"-",TRUE,"ASNS","ENSG00000070669.17",-0.0557565236229775,4.98254604137586,0.0517437871188164,0.820056267091321,1,1503.9545,"ASNS",-0.426427707914686,0,0,0,0,2,0,"ASNS","ENSG00000070669"
"19151","ENST00000455086",919,926,8,"*","6mer",-2727,4,"-",TRUE,"ASNS","ENSG00000070669.17",0.348148150827649,5.45989638639292,1.34375888155054,0.246372168150449,1,1286.7845,"ASNS",-0.426427707914686,0,0,0,0,2,0,"ASNS","ENSG00000070669"
"19517","ENST00000464506",1589,1596,8,"*","6mer",-2727,1,"-",FALSE,"RAB9A","ENSG00000123595.8",0.0696240618103413,3.32244758070866,0.131390622100299,0.716994529347381,1,1448.783,"RAB9A",-0.22835883698597,0,0,1,0,0,0,"RAB9A","ENSG00000123595"
"20004","ENST00000481551",1287,1294,8,"*","6mer",-2727,0,"-",FALSE,"RBM48","ENSG00000127993.16",0.422138359794791,2.43801928351341,2.12848276634458,0.144583807043824,1,3158.959,"RBM48",-1.01517144723649,0,1,2,0,0,0,"RBM48","ENSG00000127993"
"21003","ENST00000511455",165,172,8,"*","6mer",-2727,0,"-",TRUE,"ANKRD13D","ENSG00000172932.16",-0.070734888208001,4.31660807516633,0.0987678283781825,0.753313328618462,1,1737.732,"ANKRD13D",-0.145384867027525,0,0,0,0,2,0,"ANKRD13D","ENSG00000172932"
"22478","ENST00000537097",4828,4835,8,"*","6mer",-2727,0,"-",FALSE,"GPRASP1","ENSG00000198932.13",3.91627835730284,2.43326826658386,0.880345423875287,0.348107088069183,1,5629.2415,"GPRASP1",-0.22835883698597,0,0,1,0,0,0,"GPRASP1","ENSG00000198932"
"23002","ENST00000544440",7942,7949,8,"*","6mer",-2727,2,"-",TRUE,"MYCBP2","ENSG00000005810.20",0.283846779863691,3.62436369319257,0.0968891050544514,0.755595259237076,1,14730.424,"MYCBP2",-0.276183029548149,0,0,0,0,4,0,"MYCBP2","ENSG00000005810"
"23484","ENST00000554752",5841,5848,8,"*","6mer",-2727,0,"-",FALSE,"MAP3K9","ENSG00000006432.16",0.149811577014337,4.15011970618384,1.21842318385832,0.269670324915917,1,11437.503,"MAP3K9",-0.703917558530079,0,1,2,0,1,0,"MAP3K9","ENSG00000006432"
"24021","ENST00000565468",5229,5236,8,"*","6mer",-2727,0,"-",FALSE,"TMEM178B","ENSG00000261115.7",-0.0864395751429316,4.00917835727612,0.558633257417616,0.454811448625697,1,10587.973,"TMEM178B",-1.46007992764349,1,1,1,0,0,0,"TMEM178B","ENSG00000261115"
"24094","ENST00000566586",10939,10946,8,"*","6mer",-2727,0,"-",FALSE,"MGA","ENSG00000174197.18",0.16863040240812,2.03342728072878,0.112800041813776,0.736978572621433,1,13955.812,"MGA",-1.17613070678328,1,0,1,0,2,0,"MGA","ENSG00000174197"
"24101","ENST00000566827",1111,1118,8,"*","6mer",-2727,3,"-",TRUE,"CDH11","ENSG00000140937.14",0.434608382633361,1.75741669563505,0.858250570131322,0.354228720564704,1,2209.97,"CDH11",-0.165268470380167,0,0,0,0,2,0,"CDH11","ENSG00000140937"
"25107","ENST00000592764",1757,1764,8,"*","6mer",-2727,0,"-",FALSE,"RNMT","ENSG00000101654.18",-0.439651728027306,2.76412424750981,2.02764255679498,0.154460036207558,1,3748.7865,"RNMT",-0.800513534159908,0,0,3,0,1,0,"RNMT","ENSG00000101654"
"4067","ENST00000295902",1642,1649,8,"*","6mer",-2725,0,"-",TRUE,"PRICKLE2","ENSG00000163637.13",-0.0452147716704356,3.11744933842914,0.0365434400617488,0.848397588496404,1,7593.235,"PRICKLE2",-0.841434552614948,0,1,2,0,2,0,"PRICKLE2","ENSG00000163637"
"4498","ENST00000301180",7769,7776,8,"*","6mer",-2725,3,"-",FALSE,"DIP2B","ENSG00000066084.13",-0.0495758778759272,3.26289854980395,0.0504152747800894,0.822342233953364,1,8223.913,"DIP2B",-0.684999209031746,0,1,1,0,0,0,"DIP2B","ENSG00000066084"
"12066","ENST00000375353",3888,3895,8,"*","6mer",-2725,3,"-",FALSE,"TMEM255B","ENSG00000184497.13",0.243809428311835,3.06576587417336,1.4453769072521,0.229271217935324,1,5730.205,"TMEM255B",-0.585918826296541,0,0,1,0,1,0,"TMEM255B","ENSG00000184497"
"19036","ENST00000453061",3488,3495,8,"*","6mer",-2725,0,"-",FALSE,"PIGG","ENSG00000174227.16",1.17530851568032,1.65536887893036,0.974750352044389,0.32349830544037,1,3633.364,"PIGG",-0.681219592716205,0,0,3,0,0,0,"PIGG","ENSG00000174227"
"26934","ENST00000630056",738,745,8,"*","6mer",-2724,0,"-",TRUE,"ZNF133","ENSG00000125846.17",-1.31431375569498,1.7124536734264,0.358581131704618,0.549295296466129,1,1785.842,"ZNF133",-0.42095611051387,0,0,0,0,3,0,"ZNF133","ENSG00000125846"
"684","ENST00000233379",901,908,8,"*","6mer",-2723,0,"-",TRUE,"FAHD2A","ENSG00000115042.10",-0.388640144042939,1.96194274753758,1.89505037806004,0.168633387148577,1,4717.0255,"FAHD2A",-0.308311701859041,0,0,1,0,1,0,"FAHD2A","ENSG00000115042"
"742","ENST00000236671",985,992,8,"*","7mer-a1",-2723,0,"-",TRUE,"CTSD","ENSG00000117984.15",0.107434773302598,6.82315181454039,1.43693188932848,0.230636473391224,1,1695.035,"CTSD",-0.203610469989387,0,0,1,0,1,0,"CTSD","ENSG00000117984"
"3066","ENST00000272610",901,908,8,"*","6mer",-2723,0,"-",TRUE,"FAHD2B","ENSG00000144199.12",0.417291667410031,3.05466003975354,2.18185053707561,0.139646463227761,1,1033.849,"FAHD2B",-0.0488374788854314,0,0,0,0,1,0,"FAHD2B","ENSG00000144199"
"4401","ENST00000300057",1277,1284,8,"*","7mer-a1",-2723,7,"-",FALSE,"MESP1","ENSG00000166823.6",0.114354455501667,2.67424394675574,0.353019697535638,0.552408709977038,1,466.906,"MESP1",-0.956226341000157,0,3,0,0,0,0,"MESP1","ENSG00000166823"
"5560","ENST00000315480",256,263,8,"*","7mer-a1",-2723,0,"-",TRUE,"USP20","ENSG00000136878.14",-0.248584799402113,1.85413984676308,0.277560254899484,0.598304789001958,1,4243.0395,"USP20",-0.0488374788854314,0,0,0,0,1,0,"USP20","ENSG00000136878"
"6163","ENST00000323853",3832,3839,8,"*","6mer",-2723,0,"-",TRUE,"SNRNP200","ENSG00000144028.15",-0.0476914929172438,3.77308975002405,0.0678063296755917,0.794557953618746,1,7343.5225,"SNRNP200",-0.159071451625783,0,0,0,0,3,0,"SNRNP200","ENSG00000144028"
"9750","ENST00000361322",802,809,8,"*","7mer-a1",-2723,0,"-",TRUE,"CAMK1G","ENSG00000008118.10",0.0598228688878194,3.89133638779729,0.120051377181666,0.728978773530386,1,2260.88,"CAMK1G",-0.0488374788854314,0,0,0,0,1,0,"CAMK1G","ENSG00000008118"
"11362","ENST00000372429",256,263,8,"*","7mer-a1",-2723,0,"-",TRUE,"USP20","ENSG00000136878.14",0.544219839959453,1.9722590032866,0.14986295756038,0.698666355360839,1,4063.614,"USP20",-0.0488374788854314,0,0,0,0,1,0,"USP20","ENSG00000136878"
"13156","ENST00000381154",1793,1800,8,"*","6mer",-2723,0,"-",TRUE,"ARSD","ENSG00000006756.16",0.0506419933693614,2.45643110966286,0.0430432967207581,0.835643768322634,1,5051.9575,"ARSD",-0.289708025505296,0,0,1,0,1,0,"ARSD","ENSG00000006756"
"13999","ENST00000393437",14311,14318,8,"*","6mer",-2723,0,"-",FALSE,"LONRF2","ENSG00000170500.13",4.5832298220225e-05,4.3769061342367,9.91756561319335e-08,0.999748728868463,1,13488.1025,"LONRF2",-0.86277398138384,0,1,3,0,1,0,"LONRF2","ENSG00000170500"
"14006","ENST00000393487",5947,5954,8,"*","6mer",-2723,3,"-",FALSE,"MGAT4A","ENSG00000071073.13",-0.045245071948951,3.07817587126822,0.0413489650264047,0.838865815728101,1,6941.317,"MGAT4A",-0.963790448132871,1,0,2,0,0,0,"MGAT4A","ENSG00000071073"
"14343","ENST00000394963",3211,3218,8,"*","6mer",-2723,0,"-",FALSE,"SMARCD1","ENSG00000066117.15",-0.441324297696233,2.88040342262858,0.757932140178394,0.383976429784196,1,3130.444,"SMARCD1",-0.227545187431657,0,0,1,0,0,0,"SMARCD1","ENSG00000066117"
"14973","ENST00000398073",1043,1050,8,"*","6mer",-2723,0,"-",FALSE,"CTDSP2","ENSG00000175215.11",0.0283479042701674,2.2174889011823,0.0128021526594733,0.909914332229994,1,4687.5125,"CTDSP2",-0.227545187431657,0,0,1,0,0,0,"CTDSP2","ENSG00000175215"
"16424","ENST00000414521",1476,1483,8,"*","6mer",-2723,3,"-",FALSE,"MGAT4A","ENSG00000071073.13",0.0922803654311264,2.51425949342907,0.13832506103415,0.709951838560344,1,2962.7995,"MGAT4A",-0.26018431162477,0,0,1,0,0,0,"MGAT4A","ENSG00000071073"
"16435","ENST00000414820",901,908,8,"*","6mer",-2723,0,"-",TRUE,"FAHD2B","ENSG00000144199.12",0.0629042978902991,3.34394705200511,0.0514686414978822,0.820527153247516,1,1176.938,"FAHD2B",-0.0488374788854314,0,0,0,0,1,0,"FAHD2B","ENSG00000144199"
"16603","ENST00000417443",858,865,8,"*","6mer",-2723,4,"-",FALSE,"SMIM10L2A","ENSG00000178947.9",0.069117260109492,4.35147639781012,0.411486161999892,0.5212161504862,1,4828.3675,"SMIM10L2A",-0.271763239671838,0,0,1,0,0,0,"SMIM10L2A","ENSG00000178947"
"17733","ENST00000433425",859,866,8,"*","6mer",-2723,4,"-",FALSE,"SMIM10L2B","ENSG00000196972.9",-0.00629215321832615,5.11544633206701,0.00581049928295752,0.939238795799436,1,2419.5815,"SMIM10L2B",-0.271763239671838,0,0,1,0,0,0,"SMIM10L2B","ENSG00000196972"
"18584","ENST00000447036",901,908,8,"*","6mer",-2723,0,"-",TRUE,"FAHD2A","ENSG00000115042.10",0.205189978930516,2.83357931338061,0.810992475503505,0.367826987625033,1,1112.6035,"FAHD2A",-0.0488374788854314,0,0,0,0,1,0,"FAHD2A","ENSG00000115042"
"26395","ENST00000618425",1129,1136,8,"*","6mer",-2723,0,"-",TRUE,"ZSCAN32","ENSG00000140987.21",0.0527629947077902,1.71441539920601,0.0103363790203463,0.919020215302727,1,2602.133,"ZSCAN32",-0.0488374788854314,0,0,0,0,1,0,"ZSCAN32","ENSG00000140987"
"27108","ENST00000636615",985,992,8,"*","7mer-a1",-2723,0,"-",TRUE,"ENSG00000250644.3","ENSG00000250644.3",0.0656482980146308,4.18268438929113,0.315736660442577,0.574181091604175,1,1826.1655,"ENSG00000250644.3",-0.0488374788854314,0,0,0,0,1,0,"ENSG00000250644.3","ENSG00000250644"
